Plot Title: Savoy-Discharge,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °F (LGR S/N: 10559467, SEN S/N: 10559467)"
1921,05/15/23 03:24:42 PM,270.5,67.39
1922,05/15/23 03:24:43 PM,270.5,67.39
1923,05/15/23 03:24:44 PM,270.6,67.39
1924,05/15/23 03:24:45 PM,270.5,67.39
1925,05/15/23 03:24:46 PM,270.5,67.39
1926,05/15/23 03:24:47 PM,270.3,67.39
1927,05/15/23 03:24:48 PM,270.4,67.37
1928,05/15/23 03:24:49 PM,270.3,67.39
1929,05/15/23 03:24:50 PM,270.3,67.39
1930,05/15/23 03:24:51 PM,270.4,67.39
1931,05/15/23 03:24:52 PM,270.4,67.39
1932,05/15/23 03:24:53 PM,270.3,67.39
1933,05/15/23 03:24:54 PM,270.3,67.39
1934,05/15/23 03:24:55 PM,270.1,67.39
1935,05/15/23 03:24:56 PM,269.6,67.37
1936,05/15/23 03:24:57 PM,269.4,67.39
1937,05/15/23 03:24:58 PM,269.5,67.39
1938,05/15/23 03:24:59 PM,269.6,67.39
1939,05/15/23 03:25:00 PM,269.6,67.39
1940,05/15/23 03:25:01 PM,269.7,67.39
1941,05/15/23 03:25:02 PM,269.7,67.39
1942,05/15/23 03:25:03 PM,269.9,67.39
1943,05/15/23 03:25:04 PM,270,67.39
1944,05/15/23 03:25:05 PM,269.8,67.41
1945,05/15/23 03:25:06 PM,270.1,67.39
1946,05/15/23 03:25:07 PM,270,67.39
1947,05/15/23 03:25:08 PM,270,67.39
1948,05/15/23 03:25:09 PM,270,67.41
1949,05/15/23 03:25:10 PM,270.1,67.41
1950,05/15/23 03:25:11 PM,269.8,67.41
1951,05/15/23 03:25:12 PM,269.6,67.41
1952,05/15/23 03:25:13 PM,269.6,67.41
1953,05/15/23 03:25:14 PM,270.1,67.41
1954,05/15/23 03:25:15 PM,269.6,67.41
1955,05/15/23 03:25:16 PM,269.5,67.41
1956,05/15/23 03:25:17 PM,269.3,67.41
1957,05/15/23 03:25:18 PM,269.2,67.41
1958,05/15/23 03:25:19 PM,269.2,67.41
1959,05/15/23 03:25:20 PM,269.3,67.41
1960,05/15/23 03:25:21 PM,269.1,67.41
1961,05/15/23 03:25:22 PM,268.9,67.41
1962,05/15/23 03:25:23 PM,268.7,67.44
1963,05/15/23 03:25:24 PM,268.6,67.44
1964,05/15/23 03:25:25 PM,268.4,67.44
1965,05/15/23 03:25:26 PM,268.1,67.44
1966,05/15/23 03:25:27 PM,267.5,67.41
1967,05/15/23 03:25:28 PM,267.4,67.41
1968,05/15/23 03:25:29 PM,267.3,67.41
1969,05/15/23 03:25:30 PM,267.5,67.44
1970,05/15/23 03:25:31 PM,267.6,67.44
1971,05/15/23 03:25:32 PM,267.7,67.41
1972,05/15/23 03:25:33 PM,268.6,67.41
1973,05/15/23 03:25:34 PM,268.6,67.41
1974,05/15/23 03:25:35 PM,269,67.44
1975,05/15/23 03:25:36 PM,269.3,67.41
1976,05/15/23 03:25:37 PM,269.3,67.41
1977,05/15/23 03:25:38 PM,269.3,67.41
1978,05/15/23 03:25:39 PM,269.2,67.41
1979,05/15/23 03:25:40 PM,269.2,67.44
1980,05/15/23 03:25:41 PM,269.2,67.41
1981,05/15/23 03:25:42 PM,269.3,67.44
1982,05/15/23 03:25:43 PM,269.2,67.41
1983,05/15/23 03:25:44 PM,269.1,67.41
1984,05/15/23 03:25:45 PM,269.1,67.41
1985,05/15/23 03:25:46 PM,269.1,67.41
1986,05/15/23 03:25:47 PM,269.1,67.41
1987,05/15/23 03:25:48 PM,269.1,67.41
1988,05/15/23 03:25:49 PM,269.1,67.41
1989,05/15/23 03:25:50 PM,269.1,67.41
1990,05/15/23 03:25:51 PM,268.9,67.41
1991,05/15/23 03:25:52 PM,269,67.44
1992,05/15/23 03:25:53 PM,269.1,67.41
1993,05/15/23 03:25:54 PM,269.1,67.41
1994,05/15/23 03:25:55 PM,269,67.41
1995,05/15/23 03:25:56 PM,268.8,67.44
1996,05/15/23 03:25:57 PM,268.7,67.44
1997,05/15/23 03:25:58 PM,268.8,67.41
1998,05/15/23 03:25:59 PM,268.7,67.41
1999,05/15/23 03:26:00 PM,268.7,67.41
2000,05/15/23 03:26:01 PM,268.7,67.41
2001,05/15/23 03:26:02 PM,268.9,67.41
2002,05/15/23 03:26:03 PM,268.7,67.41
2003,05/15/23 03:26:04 PM,268.7,67.41
2004,05/15/23 03:26:05 PM,268.7,67.41
2005,05/15/23 03:26:06 PM,268.9,67.41
2006,05/15/23 03:26:07 PM,267.6,67.44
2007,05/15/23 03:26:08 PM,267.2,67.44
2008,05/15/23 03:26:09 PM,267.4,67.44
2009,05/15/23 03:26:10 PM,267.6,67.44
2010,05/15/23 03:26:11 PM,267.7,67.44
2011,05/15/23 03:26:12 PM,267.8,67.44
2012,05/15/23 03:26:13 PM,267.9,67.44
2013,05/15/23 03:26:14 PM,267.9,67.44
2014,05/15/23 03:26:15 PM,267.9,67.44
2015,05/15/23 03:26:16 PM,267.8,67.46
2016,05/15/23 03:26:17 PM,267.9,67.44
2017,05/15/23 03:26:18 PM,267.9,67.44
2018,05/15/23 03:26:19 PM,267.9,67.44
2019,05/15/23 03:26:20 PM,267.9,67.46
2020,05/15/23 03:26:21 PM,267.8,67.44
2021,05/15/23 03:26:22 PM,267.8,67.44
2022,05/15/23 03:26:23 PM,267.7,67.44
2023,05/15/23 03:26:24 PM,267.9,67.44
2024,05/15/23 03:26:25 PM,268.1,67.44
2025,05/15/23 03:26:26 PM,268.1,67.44
2026,05/15/23 03:26:27 PM,268,67.46
2027,05/15/23 03:26:28 PM,267.9,67.44
2028,05/15/23 03:26:29 PM,267.4,67.44
2029,05/15/23 03:26:30 PM,267.4,67.44
2030,05/15/23 03:26:31 PM,267.2,67.44
2031,05/15/23 03:26:32 PM,267.9,67.44
2032,05/15/23 03:26:33 PM,268.2,67.44
2033,05/15/23 03:26:34 PM,268.5,67.44
2034,05/15/23 03:26:35 PM,268.5,67.44
2035,05/15/23 03:26:36 PM,268.5,67.44
2036,05/15/23 03:26:37 PM,268.2,67.46
2037,05/15/23 03:26:38 PM,268.2,67.46
2038,05/15/23 03:26:39 PM,268.2,67.46
2039,05/15/23 03:26:40 PM,268.1,67.46
2040,05/15/23 03:26:41 PM,268.3,67.46
2041,05/15/23 03:26:42 PM,268.3,67.46
2042,05/15/23 03:26:43 PM,268.4,67.46
2043,05/15/23 03:26:44 PM,268.4,67.46
2044,05/15/23 03:26:45 PM,268,67.46
2045,05/15/23 03:26:46 PM,267.3,67.46
2046,05/15/23 03:26:47 PM,267.9,67.46
2047,05/15/23 03:26:48 PM,267.9,67.46
2048,05/15/23 03:26:49 PM,268.2,67.46
2049,05/15/23 03:26:50 PM,268.8,67.44
2050,05/15/23 03:26:51 PM,268.8,67.46
2051,05/15/23 03:26:52 PM,268.8,67.46
2052,05/15/23 03:26:53 PM,268.9,67.44
2053,05/15/23 03:26:54 PM,268.9,67.44
2054,05/15/23 03:26:55 PM,269,67.46
2055,05/15/23 03:26:56 PM,269,67.46
2056,05/15/23 03:26:57 PM,269,67.44
2057,05/15/23 03:26:58 PM,269,67.44
2058,05/15/23 03:26:59 PM,269,67.44
2059,05/15/23 03:27:00 PM,268.7,67.44
2060,05/15/23 03:27:01 PM,268.7,67.44
2061,05/15/23 03:27:02 PM,269,67.44
2062,05/15/23 03:27:03 PM,269.2,67.44
2063,05/15/23 03:27:04 PM,269.2,67.44
2064,05/15/23 03:27:05 PM,269.2,67.44
2065,05/15/23 03:27:06 PM,269.1,67.44
2066,05/15/23 03:27:07 PM,269,67.46
2067,05/15/23 03:27:08 PM,269,67.44
2068,05/15/23 03:27:09 PM,269.1,67.46
2069,05/15/23 03:27:10 PM,269.2,67.44
2070,05/15/23 03:27:11 PM,269.1,67.44
2071,05/15/23 03:27:12 PM,269,67.46
2072,05/15/23 03:27:13 PM,269.2,67.46
2073,05/15/23 03:27:14 PM,269.3,67.46
2074,05/15/23 03:27:15 PM,269.3,67.46
2075,05/15/23 03:27:16 PM,268.9,67.46
2076,05/15/23 03:27:17 PM,268.9,67.44
2077,05/15/23 03:27:18 PM,268.9,67.46
2078,05/15/23 03:27:19 PM,268.8,67.44
2079,05/15/23 03:27:20 PM,268.5,67.46
2080,05/15/23 03:27:21 PM,268.9,67.44
2081,05/15/23 03:27:22 PM,268.8,67.44
2082,05/15/23 03:27:23 PM,268.9,67.44
2083,05/15/23 03:27:24 PM,269,67.44
2084,05/15/23 03:27:25 PM,269,67.44
2085,05/15/23 03:27:26 PM,268.8,67.44
2086,05/15/23 03:27:27 PM,268.8,67.44
2087,05/15/23 03:27:28 PM,268.8,67.44
2088,05/15/23 03:27:29 PM,268.9,67.44
2089,05/15/23 03:27:30 PM,269,67.44
2090,05/15/23 03:27:31 PM,269,67.46
2091,05/15/23 03:27:32 PM,269.1,67.44
2092,05/15/23 03:27:33 PM,269,67.46
2093,05/15/23 03:27:34 PM,268.8,67.46
2094,05/15/23 03:27:35 PM,268.5,67.44
2095,05/15/23 03:27:36 PM,268.3,67.44
2096,05/15/23 03:27:37 PM,267.9,67.44
2097,05/15/23 03:27:38 PM,267.8,67.44
2098,05/15/23 03:27:39 PM,267.3,67.44
2099,05/15/23 03:27:40 PM,267.2,67.44
2100,05/15/23 03:27:41 PM,266.9,67.44
2101,05/15/23 03:27:42 PM,267.1,67.44
2102,05/15/23 03:27:43 PM,267.2,67.44
2103,05/15/23 03:27:44 PM,267.1,67.44
2104,05/15/23 03:27:45 PM,266.9,67.44
2105,05/15/23 03:27:46 PM,266.4,67.44
2106,05/15/23 03:27:47 PM,266.6,67.44
2107,05/15/23 03:27:48 PM,267,67.46
2108,05/15/23 03:27:49 PM,267.1,67.44
2109,05/15/23 03:27:50 PM,267.6,67.46
2110,05/15/23 03:27:51 PM,267.6,67.44
2111,05/15/23 03:27:52 PM,267.5,67.44
2112,05/15/23 03:27:53 PM,267.4,67.44
2113,05/15/23 03:27:54 PM,267.4,67.44
2114,05/15/23 03:27:55 PM,267.5,67.44
2115,05/15/23 03:27:56 PM,267.5,67.44
2116,05/15/23 03:27:57 PM,267.5,67.44
2117,05/15/23 03:27:58 PM,267.5,67.44
2118,05/15/23 03:27:59 PM,267.5,67.44
2119,05/15/23 03:28:00 PM,267.5,67.44
2120,05/15/23 03:28:01 PM,267.5,67.44
2121,05/15/23 03:28:02 PM,267.5,67.44
2122,05/15/23 03:28:03 PM,267.5,67.44
2123,05/15/23 03:28:04 PM,267.4,67.44
2124,05/15/23 03:28:05 PM,267.2,67.44
2125,05/15/23 03:28:06 PM,267.2,67.44
2126,05/15/23 03:28:07 PM,267,67.44
2127,05/15/23 03:28:08 PM,267,67.44
2128,05/15/23 03:28:09 PM,267.1,67.44
2129,05/15/23 03:28:10 PM,267.4,67.44
2130,05/15/23 03:28:11 PM,267.4,67.46
2131,05/15/23 03:28:12 PM,267.5,67.46
2132,05/15/23 03:28:13 PM,267.5,67.44
2133,05/15/23 03:28:14 PM,267.5,67.44
2134,05/15/23 03:28:15 PM,267.5,67.46
2135,05/15/23 03:28:16 PM,267.5,67.46
2136,05/15/23 03:28:17 PM,267.5,67.44
2137,05/15/23 03:28:18 PM,267.5,67.46
2138,05/15/23 03:28:19 PM,267.5,67.44
2139,05/15/23 03:28:20 PM,267.5,67.44
2140,05/15/23 03:28:21 PM,267.3,67.44
2141,05/15/23 03:28:22 PM,267.2,67.44
2142,05/15/23 03:28:23 PM,267.3,67.44
2143,05/15/23 03:28:24 PM,267.5,67.46
2144,05/15/23 03:28:25 PM,267.5,67.46
2145,05/15/23 03:28:26 PM,267.3,67.46
2146,05/15/23 03:28:27 PM,267.5,67.46
2147,05/15/23 03:28:28 PM,267.8,67.46
2148,05/15/23 03:28:29 PM,267.7,67.46
2149,05/15/23 03:28:30 PM,267.9,67.46
2150,05/15/23 03:28:31 PM,268,67.46
2151,05/15/23 03:28:32 PM,268.2,67.46
2152,05/15/23 03:28:33 PM,268.2,67.46
2153,05/15/23 03:28:34 PM,268.1,67.46
2154,05/15/23 03:28:35 PM,267.7,67.46
2155,05/15/23 03:28:36 PM,267.9,67.46
2156,05/15/23 03:28:37 PM,267.8,67.46
2157,05/15/23 03:28:38 PM,267.7,67.46
2158,05/15/23 03:28:39 PM,267.7,67.44
2159,05/15/23 03:28:40 PM,267.7,67.44
2160,05/15/23 03:28:41 PM,267.8,67.44
2161,05/15/23 03:28:42 PM,267.9,67.46
2162,05/15/23 03:28:43 PM,267.9,67.44
2163,05/15/23 03:28:44 PM,267.8,67.46
2164,05/15/23 03:28:45 PM,267.9,67.46
2165,05/15/23 03:28:46 PM,267.9,67.46
2166,05/15/23 03:28:47 PM,267.5,67.46
2167,05/15/23 03:28:48 PM,267.5,67.46
2168,05/15/23 03:28:49 PM,267.7,67.46
2169,05/15/23 03:28:50 PM,267.9,67.46
2170,05/15/23 03:28:51 PM,267.5,67.46
2171,05/15/23 03:28:52 PM,267.6,67.46
2172,05/15/23 03:28:53 PM,267.6,67.46
2173,05/15/23 03:28:54 PM,267.5,67.46
2174,05/15/23 03:28:55 PM,267.5,67.46
2175,05/15/23 03:28:56 PM,267.5,67.46
2176,05/15/23 03:28:57 PM,267.5,67.46
2177,05/15/23 03:28:58 PM,267.8,67.46
2178,05/15/23 03:28:59 PM,267.5,67.48
2179,05/15/23 03:29:00 PM,267.8,67.46
2180,05/15/23 03:29:01 PM,267.8,67.46
2181,05/15/23 03:29:02 PM,267.8,67.48
2182,05/15/23 03:29:03 PM,267.7,67.46
2183,05/15/23 03:29:04 PM,267.6,67.46
2184,05/15/23 03:29:05 PM,267.6,67.46
2185,05/15/23 03:29:06 PM,267.5,67.46
2186,05/15/23 03:29:07 PM,267.6,67.46
2187,05/15/23 03:29:08 PM,267.6,67.48
2188,05/15/23 03:29:09 PM,267.8,67.46
2189,05/15/23 03:29:10 PM,267.8,67.46
2190,05/15/23 03:29:11 PM,267.8,67.46
2191,05/15/23 03:29:12 PM,267.9,67.46
2192,05/15/23 03:29:13 PM,267.9,67.46
2193,05/15/23 03:29:14 PM,268,67.46
2194,05/15/23 03:29:15 PM,268,67.46
2195,05/15/23 03:29:16 PM,268.1,67.46
2196,05/15/23 03:29:17 PM,268,67.46
2197,05/15/23 03:29:18 PM,268,67.46
2198,05/15/23 03:29:19 PM,268,67.46
2199,05/15/23 03:29:20 PM,267.9,67.46
2200,05/15/23 03:29:21 PM,267.9,67.48
2201,05/15/23 03:29:22 PM,267.8,67.48
2202,05/15/23 03:29:23 PM,267.9,67.48
2203,05/15/23 03:29:24 PM,267.8,67.48
2204,05/15/23 03:29:25 PM,267.9,67.48
2205,05/15/23 03:29:26 PM,267.8,67.48
2206,05/15/23 03:29:27 PM,267.8,67.48
2207,05/15/23 03:29:28 PM,267.8,67.48
2208,05/15/23 03:29:29 PM,267.9,67.48
2209,05/15/23 03:29:30 PM,267.8,67.48
2210,05/15/23 03:29:31 PM,267.8,67.48
2211,05/15/23 03:29:32 PM,268,67.48
2212,05/15/23 03:29:33 PM,267.9,67.48
2213,05/15/23 03:29:34 PM,267.7,67.48
2214,05/15/23 03:29:35 PM,267.3,67.48
2215,05/15/23 03:29:36 PM,267.2,67.48
2216,05/15/23 03:29:37 PM,267.5,67.48
2217,05/15/23 03:29:38 PM,267.3,67.48
2218,05/15/23 03:29:39 PM,266.8,67.48
2219,05/15/23 03:29:40 PM,266.8,67.48
2220,05/15/23 03:29:41 PM,267.2,67.48
2221,05/15/23 03:29:42 PM,267.3,67.48
2222,05/15/23 03:29:43 PM,267.3,67.5
2223,05/15/23 03:29:44 PM,267.4,67.48
2224,05/15/23 03:29:45 PM,267.3,67.48
2225,05/15/23 03:29:46 PM,267.4,67.48
2226,05/15/23 03:29:47 PM,267.2,67.48
2227,05/15/23 03:29:48 PM,267.2,67.48
2228,05/15/23 03:29:49 PM,267,67.5
2229,05/15/23 03:29:50 PM,267,67.48
2230,05/15/23 03:29:51 PM,267,67.48
2231,05/15/23 03:29:52 PM,267.1,67.5
2232,05/15/23 03:29:53 PM,267,67.48
2233,05/15/23 03:29:54 PM,267.1,67.5
2234,05/15/23 03:29:55 PM,267.2,67.48
2235,05/15/23 03:29:56 PM,267.4,67.48
2236,05/15/23 03:29:57 PM,267.4,67.48
2237,05/15/23 03:29:58 PM,267.4,67.48
2238,05/15/23 03:29:59 PM,267.5,67.48
2239,05/15/23 03:30:00 PM,267.5,67.5
2240,05/15/23 03:30:01 PM,267.6,67.5
2241,05/15/23 03:30:02 PM,267.7,67.48
2242,05/15/23 03:30:03 PM,267.7,67.48
2243,05/15/23 03:30:04 PM,267.7,67.5
2244,05/15/23 03:30:05 PM,267.7,67.48
2245,05/15/23 03:30:06 PM,267.8,67.48
2246,05/15/23 03:30:07 PM,267.7,67.5
2247,05/15/23 03:30:08 PM,267.6,67.5
2248,05/15/23 03:30:09 PM,267.7,67.5
2249,05/15/23 03:30:10 PM,267.7,67.5
2250,05/15/23 03:30:11 PM,267.8,67.5
2251,05/15/23 03:30:12 PM,267.8,67.5
2252,05/15/23 03:30:13 PM,267.7,67.5
2253,05/15/23 03:30:14 PM,267.7,67.5
2254,05/15/23 03:30:15 PM,267.6,67.5
2255,05/15/23 03:30:16 PM,267.6,67.5
2256,05/15/23 03:30:17 PM,267.7,67.5
2257,05/15/23 03:30:18 PM,267.5,67.5
2258,05/15/23 03:30:19 PM,267.4,67.48
2259,05/15/23 03:30:20 PM,267.4,67.48
2260,05/15/23 03:30:21 PM,267.4,67.48
2261,05/15/23 03:30:22 PM,267.3,67.48
2262,05/15/23 03:30:23 PM,267.4,67.48
2263,05/15/23 03:30:24 PM,267.3,67.48
2264,05/15/23 03:30:25 PM,267.4,67.5
2265,05/15/23 03:30:26 PM,267.4,67.48
2266,05/15/23 03:30:27 PM,267.5,67.5
2267,05/15/23 03:30:28 PM,267.5,67.48
2268,05/15/23 03:30:29 PM,267.5,67.5
2269,05/15/23 03:30:30 PM,267.7,67.48
2270,05/15/23 03:30:31 PM,267.8,67.48
2271,05/15/23 03:30:32 PM,267.8,67.5
2272,05/15/23 03:30:33 PM,267.8,67.48
2273,05/15/23 03:30:34 PM,267.8,67.48
2274,05/15/23 03:30:35 PM,267.8,67.5
2275,05/15/23 03:30:36 PM,267.8,67.48
2276,05/15/23 03:30:37 PM,267.8,67.48
2277,05/15/23 03:30:38 PM,267.9,67.48
2278,05/15/23 03:30:39 PM,267.8,67.48
2279,05/15/23 03:30:40 PM,267.8,67.48
2280,05/15/23 03:30:41 PM,267.5,67.48
2281,05/15/23 03:30:42 PM,267.5,67.48
2282,05/15/23 03:30:43 PM,267.4,67.48
2283,05/15/23 03:30:44 PM,267.4,67.48
2284,05/15/23 03:30:45 PM,267.3,67.48
2285,05/15/23 03:30:46 PM,267.2,67.48
2286,05/15/23 03:30:47 PM,267.4,67.48
2287,05/15/23 03:30:48 PM,267.4,67.48
2288,05/15/23 03:30:49 PM,267.5,67.48
2289,05/15/23 03:30:50 PM,267.5,67.5
2290,05/15/23 03:30:51 PM,267.5,67.5
2291,05/15/23 03:30:52 PM,267.4,67.48
2292,05/15/23 03:30:53 PM,267.4,67.5
2293,05/15/23 03:30:54 PM,267.3,67.48
2294,05/15/23 03:30:55 PM,267.4,67.48
2295,05/15/23 03:30:56 PM,267.2,67.48
2296,05/15/23 03:30:57 PM,267.3,67.48
2297,05/15/23 03:30:58 PM,267.2,67.48
2298,05/15/23 03:30:59 PM,267.3,67.48
2299,05/15/23 03:31:00 PM,267.4,67.48
2300,05/15/23 03:31:01 PM,267.4,67.48
2301,05/15/23 03:31:02 PM,267.3,67.48
2302,05/15/23 03:31:03 PM,267.3,67.48
2303,05/15/23 03:31:04 PM,267.2,67.48
2304,05/15/23 03:31:05 PM,267.3,67.48
2305,05/15/23 03:31:06 PM,267.2,67.48
2306,05/15/23 03:31:07 PM,267.3,67.48
2307,05/15/23 03:31:08 PM,267.4,67.48
2308,05/15/23 03:31:09 PM,267.3,67.48
2309,05/15/23 03:31:10 PM,267.3,67.48
2310,05/15/23 03:31:11 PM,267.3,67.48
2311,05/15/23 03:31:12 PM,267.3,67.48
2312,05/15/23 03:31:13 PM,267.4,67.48
2313,05/15/23 03:31:14 PM,267.3,67.48
2314,05/15/23 03:31:15 PM,267.5,67.5
2315,05/15/23 03:31:16 PM,267.5,67.48
2316,05/15/23 03:31:17 PM,267.4,67.5
2317,05/15/23 03:31:18 PM,267.4,67.48
2318,05/15/23 03:31:19 PM,267.4,67.48
2319,05/15/23 03:31:20 PM,267.5,67.48
2320,05/15/23 03:31:21 PM,267.5,67.5
2321,05/15/23 03:31:22 PM,267.5,67.48
2322,05/15/23 03:31:23 PM,267.5,67.48
2323,05/15/23 03:31:24 PM,267.5,67.5
2324,05/15/23 03:31:25 PM,267.5,67.5
2325,05/15/23 03:31:26 PM,267.6,67.5
2326,05/15/23 03:31:27 PM,267.5,67.48
2327,05/15/23 03:31:28 PM,267.6,67.48
2328,05/15/23 03:31:29 PM,267.5,67.48
2329,05/15/23 03:31:30 PM,267.5,67.48
2330,05/15/23 03:31:31 PM,267.5,67.48
2331,05/15/23 03:31:32 PM,267.5,67.48
2332,05/15/23 03:31:33 PM,267.4,67.48
2333,05/15/23 03:31:34 PM,267.4,67.48
2334,05/15/23 03:31:35 PM,267.5,67.48
2335,05/15/23 03:31:36 PM,267.4,67.5
2336,05/15/23 03:31:37 PM,267.5,67.48
2337,05/15/23 03:31:38 PM,267.4,67.48
2338,05/15/23 03:31:39 PM,267.5,67.48
2339,05/15/23 03:31:40 PM,267.4,67.48
2340,05/15/23 03:31:41 PM,267.3,67.48
2341,05/15/23 03:31:42 PM,267.4,67.48
2342,05/15/23 03:31:43 PM,267.5,67.5
2343,05/15/23 03:31:44 PM,267.4,67.48
2344,05/15/23 03:31:45 PM,267.4,67.5
2345,05/15/23 03:31:46 PM,267.3,67.5
2346,05/15/23 03:31:47 PM,267.3,67.48
2347,05/15/23 03:31:48 PM,267.4,67.48
2348,05/15/23 03:31:49 PM,267.3,67.5
2349,05/15/23 03:31:50 PM,267.2,67.48
2350,05/15/23 03:31:51 PM,267.1,67.48
2351,05/15/23 03:31:52 PM,267.1,67.5
2352,05/15/23 03:31:53 PM,267.2,67.48
2353,05/15/23 03:31:54 PM,267.2,67.5
2354,05/15/23 03:31:55 PM,267.2,67.48
2355,05/15/23 03:31:56 PM,267.2,67.48
2356,05/15/23 03:31:57 PM,267.2,67.48
2357,05/15/23 03:31:58 PM,267.2,67.48
2358,05/15/23 03:31:59 PM,267.3,67.48
2359,05/15/23 03:32:00 PM,267.2,67.48
2360,05/15/23 03:32:01 PM,267.2,67.48
2361,05/15/23 03:32:02 PM,267.2,67.5
2362,05/15/23 03:32:03 PM,267.3,67.48
2363,05/15/23 03:32:04 PM,267.2,67.48
2364,05/15/23 03:32:05 PM,267.2,67.48
2365,05/15/23 03:32:06 PM,267.2,67.5
2366,05/15/23 03:32:07 PM,267.2,67.5
2367,05/15/23 03:32:08 PM,267.1,67.5
2368,05/15/23 03:32:09 PM,267.1,67.48
2369,05/15/23 03:32:10 PM,267.1,67.5
2370,05/15/23 03:32:11 PM,267.1,67.5
2371,05/15/23 03:32:12 PM,266.9,67.48
2372,05/15/23 03:32:13 PM,266.9,67.48
2373,05/15/23 03:32:14 PM,267,67.48
2374,05/15/23 03:32:15 PM,267,67.48
2375,05/15/23 03:32:16 PM,267,67.48
2376,05/15/23 03:32:17 PM,267,67.46
2377,05/15/23 03:32:18 PM,266.9,67.46
2378,05/15/23 03:32:19 PM,266.9,67.46
2379,05/15/23 03:32:20 PM,266.9,67.44
2380,05/15/23 03:32:21 PM,266.9,67.41
2381,05/15/23 03:32:22 PM,266.9,67.44
2382,05/15/23 03:32:23 PM,266.9,67.41
2383,05/15/23 03:32:24 PM,266.9,67.44
2384,05/15/23 03:32:25 PM,266.9,67.41
2385,05/15/23 03:32:26 PM,267,67.44
2386,05/15/23 03:32:27 PM,267.1,67.41
2387,05/15/23 03:32:28 PM,267.2,67.44
2388,05/15/23 03:32:29 PM,267.2,67.44
2389,05/15/23 03:32:30 PM,267.1,67.41
2390,05/15/23 03:32:31 PM,267.2,67.44
2391,05/15/23 03:32:32 PM,267.2,67.41
2392,05/15/23 03:32:33 PM,267.2,67.41
2393,05/15/23 03:32:34 PM,267.5,67.41
2394,05/15/23 03:32:35 PM,267.9,67.41
2395,05/15/23 03:32:36 PM,268,67.41
2396,05/15/23 03:32:37 PM,267.6,67.41
2397,05/15/23 03:32:38 PM,267.2,67.41
2398,05/15/23 03:32:39 PM,267.2,67.39
2399,05/15/23 03:32:40 PM,267.3,67.39
2400,05/15/23 03:32:41 PM,267.2,67.41
2401,05/15/23 03:32:42 PM,267.2,67.41
2402,05/15/23 03:32:43 PM,267.2,67.41
2403,05/15/23 03:32:44 PM,267.2,67.41
2404,05/15/23 03:32:45 PM,267.2,67.39
2405,05/15/23 03:32:46 PM,267.2,67.41
2406,05/15/23 03:32:47 PM,267.2,67.39
2407,05/15/23 03:32:48 PM,267.1,67.41
2408,05/15/23 03:32:49 PM,267,67.41
2409,05/15/23 03:32:50 PM,267.2,67.39
2410,05/15/23 03:32:51 PM,267.2,67.41
2411,05/15/23 03:32:52 PM,267.2,67.41
2412,05/15/23 03:32:53 PM,267.3,67.41
2413,05/15/23 03:32:54 PM,267.2,67.41
2414,05/15/23 03:32:55 PM,267.3,67.44
2415,05/15/23 03:32:56 PM,267.3,67.44
2416,05/15/23 03:32:57 PM,267.2,67.44
2417,05/15/23 03:32:58 PM,267.1,67.44
2418,05/15/23 03:32:59 PM,267.2,67.44
2419,05/15/23 03:33:00 PM,267.2,67.41
2420,05/15/23 03:33:01 PM,267.2,67.44
2421,05/15/23 03:33:02 PM,267.4,67.44
2422,05/15/23 03:33:03 PM,267.4,67.44
2423,05/15/23 03:33:04 PM,267.2,67.41
2424,05/15/23 03:33:05 PM,266.9,67.41
2425,05/15/23 03:33:06 PM,266.2,67.41
2426,05/15/23 03:33:07 PM,265.9,67.41
2427,05/15/23 03:33:08 PM,265.8,67.41
2428,05/15/23 03:33:09 PM,266,67.41
2429,05/15/23 03:33:10 PM,265.8,67.41
2430,05/15/23 03:33:11 PM,265.6,67.41
2431,05/15/23 03:33:12 PM,265.6,67.39
2432,05/15/23 03:33:13 PM,266.3,67.41
2433,05/15/23 03:33:14 PM,265.6,67.33
2434,05/15/23 03:33:15 PM,263.4,67.3
2435,05/15/23 03:33:16 PM,86.2,67.39
2436,05/15/23 03:33:17 PM,90.6,67.46
2437,05/15/23 03:33:18 PM,90.5,67.55
2438,05/15/23 03:33:19 PM,90.5,67.64
2439,05/15/23 03:33:20 PM,90.4,67.71
2440,05/15/23 03:33:21 PM,90.5,67.77
2441,05/15/23 03:33:22 PM,90.5,67.77
2442,05/15/23 03:33:23 PM,90.5,67.78
2443,05/15/23 03:33:24 PM,90.8,67.8
2444,05/15/23 03:33:25 PM,90.8,67.8
2445,05/15/23 03:33:26 PM,90.2,67.82
2446,05/15/23 03:33:27 PM,90.3,67.87
2447,05/15/23 03:33:28 PM,90.8,67.93
2448,05/15/23 03:33:29 PM,91,67.96
2449,05/15/23 03:33:30 PM,91.6,68.02
2450,05/15/23 03:33:31 PM,91.1,68.02
2451,05/15/23 03:33:32 PM,91.5,68.05
2452,05/15/23 03:33:33 PM,91.8,68.09
2453,05/15/23 03:33:34 PM,91.7,68.11
2454,05/15/23 03:33:35 PM,91.8,68.14
2455,05/15/23 03:33:36 PM,91.8,68.14
2456,05/15/23 03:33:37 PM,91.8,68.18
2457,05/15/23 03:33:38 PM,91.7,68.22
2458,05/15/23 03:33:39 PM,91.6,68.22
