"Plot Title: Savoy-Discharge"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °C (LGR S/N: 10559467, SEN S/N: 10559467)","Coupler Detached (LGR S/N: 10559467)","Coupler Attached (LGR S/N: 10559467)","End Of File (LGR S/N: 10559467)"
491,05/11/23 01:40:40 PM,913.01,23.83,,,
492,05/11/23 01:40:41 PM,912.60,23.84,,,
493,05/11/23 01:40:42 PM,913.05,23.87,,,
494,05/11/23 01:40:43 PM,912.49,23.87,,,
495,05/11/23 01:40:44 PM,912.40,23.88,,,
496,05/11/23 01:40:45 PM,911.07,23.87,,,
497,05/11/23 01:40:46 PM,911.07,23.87,,,
498,05/11/23 01:40:47 PM,909.24,23.88,,,
499,05/11/23 01:40:48 PM,908.53,23.88,,,
500,05/11/23 01:40:49 PM,907.01,23.90,,,
501,05/11/23 01:40:50 PM,907.63,23.91,,,
502,05/11/23 01:40:51 PM,907.45,23.93,,,
503,05/11/23 01:40:52 PM,908.62,23.95,,,
504,05/11/23 01:40:53 PM,907.44,23.95,,,
505,05/11/23 01:40:54 PM,908.45,23.96,,,
506,05/11/23 01:40:55 PM,907.79,23.99,,,
507,05/11/23 01:40:56 PM,906.46,23.97,,,
508,05/11/23 01:40:57 PM,907.40,23.99,,,
509,05/11/23 01:40:58 PM,907.54,24.00,,,
510,05/11/23 01:40:59 PM,906.90,24.01,,,
511,05/11/23 01:41:00 PM,907.04,24.02,,,
512,05/11/23 01:41:01 PM,906.89,24.02,,,
513,05/11/23 01:41:02 PM,906.73,24.02,,,
514,05/11/23 01:41:03 PM,907.12,24.02,,,
515,05/11/23 01:41:04 PM,905.94,24.02,,,
516,05/11/23 01:41:05 PM,905.78,24.02,,,
517,05/11/23 01:41:06 PM,906.48,24.04,,,
518,05/11/23 01:41:07 PM,905.85,24.04,,,
519,05/11/23 01:41:08 PM,906.53,24.06,,,
520,05/11/23 01:41:09 PM,905.23,24.02,,,
521,05/11/23 01:41:10 PM,904.42,24.04,,,
522,05/11/23 01:41:11 PM,904.82,24.04,,,
523,05/11/23 01:41:12 PM,904.50,24.04,,,
524,05/11/23 01:41:13 PM,905.04,24.05,,,
525,05/11/23 01:41:14 PM,905.57,24.07,,,
526,05/11/23 01:41:15 PM,905.80,24.09,,,
527,05/11/23 01:41:16 PM,905.10,24.07,,,
528,05/11/23 01:41:17 PM,904.23,24.07,,,
529,05/11/23 01:41:18 PM,904.48,24.06,,,
530,05/11/23 01:41:19 PM,901.85,24.07,,,
531,05/11/23 01:41:20 PM,904.88,24.05,,,
532,05/11/23 01:41:21 PM,903.33,24.02,,,
533,05/11/23 01:41:22 PM,904.05,24.01,,,
534,05/11/23 01:41:23 PM,901.36,24.01,,,
535,05/11/23 01:41:24 PM,902.06,24.02,,,
536,05/11/23 01:41:25 PM,900.86,24.04,,,
537,05/11/23 01:41:26 PM,899.95,24.00,,,
538,05/11/23 01:41:27 PM,898.66,24.02,,,
539,05/11/23 01:41:28 PM,896.28,23.95,,,
540,05/11/23 01:41:29 PM,896.36,23.95,,,
541,05/11/23 01:41:30 PM,894.50,23.91,,,
542,05/11/23 01:41:31 PM,891.70,23.86,,,
543,05/11/23 01:41:32 PM,891.97,23.82,,,
544,05/11/23 01:41:33 PM,887.71,23.81,,,
545,05/11/23 01:41:34 PM,887.96,23.79,,,
546,05/11/23 01:41:35 PM,888.79,23.83,,,
547,05/11/23 01:41:36 PM,887.82,23.86,,,
548,05/11/23 01:41:37 PM,888.91,23.87,,,
549,05/11/23 01:41:38 PM,889.15,23.87,,,
550,05/11/23 01:41:39 PM,888.82,23.88,,,
551,05/11/23 01:41:40 PM,887.78,23.90,,,
552,05/11/23 01:41:41 PM,886.75,23.90,,,
553,05/11/23 01:41:42 PM,886.24,23.93,,,
554,05/11/23 01:41:43 PM,885.21,23.93,,,
555,05/11/23 01:41:44 PM,884.57,23.95,,,
556,05/11/23 01:41:45 PM,884.47,23.96,,,
557,05/11/23 01:41:46 PM,888.09,23.99,,,
558,05/11/23 01:41:47 PM,887.72,23.96,,,
559,05/11/23 01:41:48 PM,886.66,23.91,,,
560,05/11/23 01:41:49 PM,885.48,23.90,,,
561,05/11/23 01:41:50 PM,882.32,23.90,,,
562,05/11/23 01:41:51 PM,881.98,23.92,,,
563,05/11/23 01:41:52 PM,880.54,23.93,,,
564,05/11/23 01:41:53 PM,881.08,23.95,,,
565,05/11/23 01:41:54 PM,880.22,23.93,,,
566,05/11/23 01:41:55 PM,880.05,23.95,,,
567,05/11/23 01:41:56 PM,879.66,23.95,,,
568,05/11/23 01:41:57 PM,878.63,23.95,,,
569,05/11/23 01:41:58 PM,877.99,23.95,,,
570,05/11/23 01:41:59 PM,878.85,23.96,,,
571,05/11/23 01:42:00 PM,876.81,23.95,,,
572,05/11/23 01:42:01 PM,876.23,23.97,,,
573,05/11/23 01:42:02 PM,876.56,23.96,,,
574,05/11/23 01:42:03 PM,877.11,23.96,,,
575,05/11/23 01:42:04 PM,879.55,23.97,,,
576,05/11/23 01:42:05 PM,876.87,23.96,,,
577,05/11/23 01:42:06 PM,874.33,23.97,,,
578,05/11/23 01:42:07 PM,876.50,23.93,,,
579,05/11/23 01:42:08 PM,876.48,23.96,,,
580,05/11/23 01:42:09 PM,875.75,23.97,,,
581,05/11/23 01:42:10 PM,871.74,23.95,,,
582,05/11/23 01:42:11 PM,871.57,23.96,,,
583,05/11/23 01:42:12 PM,872.42,23.99,,,
584,05/11/23 01:42:13 PM,873.20,24.00,,,
585,05/11/23 01:42:14 PM,872.43,23.97,,,
586,05/11/23 01:42:15 PM,872.19,23.97,,,
587,05/11/23 01:42:16 PM,872.97,23.99,,,
588,05/11/23 01:42:17 PM,871.40,23.97,,,
589,05/11/23 01:42:18 PM,874.65,23.97,,,
590,05/11/23 01:42:19 PM,902.39,23.84,,,
591,05/11/23 01:42:20 PM,877.93,23.93,,,
592,05/11/23 01:42:21 PM,878.77,23.96,,,
593,05/11/23 01:42:22 PM,882.17,23.97,,,
594,05/11/23 01:42:23 PM,874.87,23.99,,,
595,05/11/23 01:42:24 PM,860.80,23.96,,,
596,05/11/23 01:42:25 PM,854.38,23.96,,,
597,05/11/23 01:42:26 PM,878.77,23.96,,,
598,05/11/23 01:42:27 PM,874.33,23.97,,,
599,05/11/23 01:42:28 PM,840.59,24.05,,,
600,05/11/23 01:42:29 PM,883.58,24.15,,,
601,05/11/23 01:42:30 PM,870.87,24.11,,,
602,05/11/23 01:42:31 PM,878.64,24.10,,,
603,05/11/23 01:42:32 PM,888.69,24.27,,,
604,05/11/23 01:42:33 PM,877.08,24.33,,,
605,05/11/23 01:42:34 PM,877.00,24.33,,,
606,05/11/23 01:42:35 PM,877.21,24.28,,,
607,05/11/23 01:42:36 PM,886.09,24.34,,,
608,05/11/23 01:42:37 PM,859.09,24.43,,,
609,05/11/23 01:42:38 PM,881.29,24.49,,,
610,05/11/23 01:42:39 PM,877.14,24.52,,,
611,05/11/23 01:42:40 PM,889.53,24.55,,,
612,05/11/23 01:42:41 PM,883.39,24.52,,,
613,05/11/23 01:42:42 PM,861.24,24.42,,,
614,05/11/23 01:42:43 PM,874.51,24.37,,,
615,05/11/23 01:42:44 PM,806.08,24.43,,,
616,05/11/23 01:42:45 PM,873.62,24.40,,,
617,05/11/23 01:42:46 PM,877.15,24.42,,,
618,05/11/23 01:42:47 PM,838.64,24.46,,,
619,05/11/23 01:42:48 PM,881.46,24.55,,,
620,05/11/23 01:42:49 PM,841.21,24.59,,,
621,05/11/23 01:42:50 PM,880.77,24.61,,,
622,05/11/23 01:42:51 PM,848.66,24.50,,,
623,05/11/23 01:42:52 PM,870.55,24.46,,,
624,05/11/23 01:42:53 PM,856.38,24.46,,,
625,05/11/23 01:42:54 PM,870.65,24.43,,,
626,05/11/23 01:42:55 PM,850.55,24.42,,,
627,05/11/23 01:42:56 PM,863.08,24.41,,,
628,05/11/23 01:42:57 PM,860.35,24.45,,,
629,05/11/23 01:42:58 PM,863.33,24.47,,,
630,05/11/23 01:42:59 PM,868.40,24.47,,,
631,05/11/23 01:43:00 PM,857.04,24.43,,,
632,05/11/23 01:43:01 PM,869.56,24.42,,,
633,05/11/23 01:43:02 PM,855.12,24.45,,,
634,05/11/23 01:43:03 PM,855.90,24.46,,,
635,05/11/23 01:43:04 PM,863.77,24.51,,,
636,05/11/23 01:43:05 PM,859.79,24.45,,,
637,05/11/23 01:43:06 PM,856.04,24.40,,,
638,05/11/23 01:43:07 PM,841.05,24.33,,,
639,05/11/23 01:43:08 PM,842.42,24.31,,,
640,05/11/23 01:43:09 PM,843.94,24.29,,,
641,05/11/23 01:43:10 PM,851.87,24.28,,,
642,05/11/23 01:43:11 PM,865.36,24.25,,,
643,05/11/23 01:43:12 PM,857.57,24.28,,,
644,05/11/23 01:43:13 PM,837.45,24.28,,,
645,05/11/23 01:43:14 PM,804.56,24.27,,,
646,05/11/23 01:43:15 PM,820.26,24.27,,,
647,05/11/23 01:43:16 PM,835.12,24.23,,,
648,05/11/23 01:43:17 PM,832.91,24.22,,,
649,05/11/23 01:43:18 PM,835.19,24.24,,,
650,05/11/23 01:43:19 PM,832.97,24.24,,,
651,05/11/23 01:43:20 PM,830.60,24.23,,,
652,05/11/23 01:43:21 PM,826.89,24.22,,,
653,05/11/23 01:43:22 PM,826.81,24.22,,,
654,05/11/23 01:43:23 PM,831.47,24.23,,,
655,05/11/23 01:43:24 PM,831.30,24.24,,,
656,05/11/23 01:43:25 PM,825.37,24.23,,,
657,05/11/23 01:43:26 PM,845.29,24.20,,,
658,05/11/23 01:43:27 PM,852.42,24.20,,,
659,05/11/23 01:43:28 PM,852.03,24.19,,,
660,05/11/23 01:43:29 PM,855.04,24.19,,,
661,05/11/23 01:43:30 PM,854.91,24.16,,,
662,05/11/23 01:43:31 PM,853.22,24.19,,,
663,05/11/23 01:43:32 PM,853.84,24.11,,,
664,05/11/23 01:43:33 PM,852.59,24.10,,,
665,05/11/23 01:43:34 PM,851.40,24.10,,,
666,05/11/23 01:43:35 PM,850.94,24.09,,,
667,05/11/23 01:43:36 PM,847.59,24.02,,,
668,05/11/23 01:43:37 PM,848.21,24.04,,,
669,05/11/23 01:43:38 PM,847.35,24.02,,,
670,05/11/23 01:43:39 PM,842.67,24.02,,,
671,05/11/23 01:43:40 PM,846.24,24.02,,,
672,05/11/23 01:43:41 PM,845.15,24.00,,,
673,05/11/23 01:43:42 PM,844.00,23.96,,,
674,05/11/23 01:43:43 PM,842.71,23.99,,,
675,05/11/23 01:43:44 PM,827.13,23.95,,,
676,05/11/23 01:43:45 PM,835.77,23.95,,,
677,05/11/23 01:43:46 PM,814.60,23.95,,,
678,05/11/23 01:43:47 PM,818.65,23.93,,,
679,05/11/23 01:43:48 PM,816.36,23.92,,,
680,05/11/23 01:43:49 PM,816.83,23.93,,,
681,05/11/23 01:43:50 PM,816.51,23.93,,,
682,05/11/23 01:43:51 PM,816.05,23.92,,,
683,05/11/23 01:43:52 PM,794.23,23.92,,,
684,05/11/23 01:43:53 PM,818.55,23.87,,,
685,05/11/23 01:43:54 PM,815.96,23.84,,,
686,05/11/23 01:43:55 PM,814.92,23.84,,,
687,05/11/23 01:43:56 PM,814.12,23.86,,,
688,05/11/23 01:43:57 PM,815.41,23.83,,,
689,05/11/23 01:43:58 PM,812.77,23.86,,,
690,05/11/23 01:43:59 PM,812.06,23.86,,,
691,05/11/23 01:44:00 PM,813.96,23.86,,,
692,05/11/23 01:44:01 PM,814.03,23.87,,,
693,05/11/23 01:44:02 PM,809.53,23.84,,,
694,05/11/23 01:44:03 PM,805.88,23.84,,,
695,05/11/23 01:44:04 PM,801.42,23.87,,,
696,05/11/23 01:44:05 PM,798.79,23.88,,,
697,05/11/23 01:44:06 PM,800.15,23.87,,,
698,05/11/23 01:44:07 PM,812.87,23.83,,,
699,05/11/23 01:44:08 PM,796.30,23.82,,,
700,05/11/23 01:44:09 PM,800.19,23.82,,,
701,05/11/23 01:44:10 PM,797.48,23.83,,,
702,05/11/23 01:44:11 PM,802.64,23.83,,,
703,05/11/23 01:44:12 PM,794.49,23.81,,,
704,05/11/23 01:44:13 PM,796.12,23.75,,,
705,05/11/23 01:44:14 PM,814.08,23.72,,,
706,05/11/23 01:44:15 PM,505.28,21.29,,,
707,05/11/23 01:44:16 PM,383.13,20.61,,,
708,05/11/23 01:44:17 PM,354.74,20.33,,,
709,05/11/23 01:44:18 PM,304.54,20.03,,,
710,05/11/23 01:44:19 PM,269.43,19.80,,,
711,05/11/23 01:44:20 PM,257.13,19.75,,,
712,05/11/23 01:44:21 PM,251.21,19.61,,,
713,05/11/23 01:44:22 PM,249.24,19.56,,,
714,05/11/23 01:44:23 PM,247.44,19.46,,,
715,05/11/23 01:44:24 PM,247.61,19.37,,,
716,05/11/23 01:44:25 PM,247.62,19.33,,,
717,05/11/23 01:44:26 PM,247.09,19.31,,,
718,05/11/23 01:44:27 PM,247.33,19.28,,,
719,05/11/23 01:44:28 PM,246.92,19.12,,,
720,05/11/23 01:44:29 PM,247.21,19.15,,,
721,05/11/23 01:44:30 PM,247.15,19.11,,,
722,05/11/23 01:44:31 PM,247.61,19.08,,,
723,05/11/23 01:44:32 PM,247.17,19.02,,,
724,05/11/23 01:44:33 PM,247.40,19.03,,,
725,05/11/23 01:44:34 PM,247.25,19.02,,,
726,05/11/23 01:44:35 PM,247.40,19.01,,,
727,05/11/23 01:44:36 PM,247.77,19.06,,,
728,05/11/23 01:44:37 PM,247.41,18.98,,,
729,05/11/23 01:44:38 PM,247.56,18.99,,,
730,05/11/23 01:44:39 PM,247.18,18.98,,,
731,05/11/23 01:44:40 PM,247.34,18.97,,,
732,05/11/23 01:44:41 PM,247.41,18.97,,,
733,05/11/23 01:44:42 PM,247.41,18.97,,,
734,05/11/23 01:44:43 PM,247.20,18.93,,,
735,05/11/23 01:44:44 PM,247.28,18.90,,,
736,05/11/23 01:44:45 PM,247.13,18.89,,,
737,05/11/23 01:44:46 PM,247.20,18.92,,,
738,05/11/23 01:44:47 PM,247.42,18.93,,,
739,05/11/23 01:44:48 PM,247.13,18.90,,,
740,05/11/23 01:44:49 PM,246.92,18.83,,,
741,05/11/23 01:44:50 PM,247.20,18.90,,,
742,05/11/23 01:44:51 PM,247.05,18.89,,,
743,05/11/23 01:44:52 PM,247.06,18.86,,,
744,05/11/23 01:44:53 PM,247.13,18.88,,,
745,05/11/23 01:44:54 PM,247.21,18.88,,,
746,05/11/23 01:44:55 PM,247.06,18.85,,,
747,05/11/23 01:44:56 PM,247.06,18.86,,,
748,05/11/23 01:44:57 PM,246.99,18.84,,,
749,05/11/23 01:44:58 PM,247.22,18.85,,,
750,05/11/23 01:44:59 PM,247.22,18.85,,,
751,05/11/23 01:45:00 PM,246.99,18.84,,,
752,05/11/23 01:45:01 PM,247.15,18.81,,,
753,05/11/23 01:45:02 PM,247.22,18.85,,,
754,05/11/23 01:45:03 PM,246.99,18.83,,,
755,05/11/23 01:45:04 PM,246.85,18.79,,,
756,05/11/23 01:45:05 PM,246.92,18.80,,,
757,05/11/23 01:45:06 PM,247.00,18.80,,,
758,05/11/23 01:45:07 PM,247.15,18.83,,,
759,05/11/23 01:45:08 PM,247.00,18.81,,,
760,05/11/23 01:45:09 PM,247.07,18.81,,,
761,05/11/23 01:45:10 PM,247.00,18.79,,,
762,05/11/23 01:45:11 PM,247.08,18.80,,,
763,05/11/23 01:45:12 PM,247.15,18.83,,,
764,05/11/23 01:45:13 PM,247.07,18.81,,,
765,05/11/23 01:45:14 PM,247.00,18.79,,,
766,05/11/23 01:45:15 PM,247.08,18.80,,,
767,05/11/23 01:45:16 PM,246.92,18.80,,,
768,05/11/23 01:45:17 PM,246.85,18.78,,,
769,05/11/23 01:45:18 PM,246.93,18.76,,,
770,05/11/23 01:45:19 PM,246.93,18.78,,,
771,05/11/23 01:45:20 PM,247.01,18.76,,,
772,05/11/23 01:45:21 PM,247.01,18.78,,,
773,05/11/23 01:45:22 PM,246.86,18.75,,,
774,05/11/23 01:45:23 PM,247.01,18.76,,,
775,05/11/23 01:45:24 PM,247.01,18.76,,,
776,05/11/23 01:45:25 PM,246.78,18.75,,,
777,05/11/23 01:45:26 PM,246.86,18.76,,,
778,05/11/23 01:45:27 PM,246.94,18.75,,,
779,05/11/23 01:45:28 PM,246.94,18.75,,,
780,05/11/23 01:45:29 PM,246.86,18.74,,,
781,05/11/23 01:45:30 PM,246.71,18.74,,,
782,05/11/23 01:45:31 PM,246.79,18.72,,,
783,05/11/23 01:45:32 PM,246.86,18.74,,,
784,05/11/23 01:45:33 PM,246.94,18.75,,,
785,05/11/23 01:45:34 PM,246.86,18.76,,,
786,05/11/23 01:45:35 PM,246.93,18.76,,,
787,05/11/23 01:45:36 PM,246.71,18.72,,,
788,05/11/23 01:45:37 PM,246.79,18.72,,,
789,05/11/23 01:45:38 PM,246.87,18.72,,,
790,05/11/23 01:45:39 PM,246.86,18.74,,,
791,05/11/23 01:45:40 PM,246.79,18.72,,,
792,05/11/23 01:45:41 PM,246.64,18.72,,,
793,05/11/23 01:45:42 PM,246.79,18.72,,,
794,05/11/23 01:45:43 PM,246.72,18.70,,,
795,05/11/23 01:45:44 PM,246.72,18.71,,,
796,05/11/23 01:45:45 PM,246.65,18.70,,,
797,05/11/23 01:45:46 PM,246.65,18.69,,,
798,05/11/23 01:45:47 PM,246.80,18.70,,,
799,05/11/23 01:45:48 PM,246.72,18.70,,,
800,05/11/23 01:45:49 PM,246.79,18.71,,,
801,05/11/23 01:45:50 PM,246.65,18.69,,,
802,05/11/23 01:45:51 PM,246.72,18.69,,,
803,05/11/23 01:45:52 PM,246.65,18.70,,,
804,05/11/23 01:45:53 PM,246.72,18.70,,,
805,05/11/23 01:45:54 PM,246.64,18.71,,,
806,05/11/23 01:45:55 PM,246.80,18.70,,,
807,05/11/23 01:45:56 PM,246.57,18.69,,,
808,05/11/23 01:45:57 PM,246.58,18.67,,,
809,05/11/23 01:45:58 PM,246.65,18.69,,,
810,05/11/23 01:45:59 PM,246.65,18.67,,,
811,05/11/23 01:46:00 PM,246.65,18.69,,,
812,05/11/23 01:46:01 PM,246.57,18.69,,,
813,05/11/23 01:46:02 PM,246.73,18.67,,,
814,05/11/23 01:46:03 PM,246.58,18.66,,,
815,05/11/23 01:46:04 PM,246.50,18.66,,,
816,05/11/23 01:46:05 PM,246.50,18.66,,,
817,05/11/23 01:46:06 PM,246.50,18.67,,,
818,05/11/23 01:46:07 PM,246.51,18.65,,,
819,05/11/23 01:46:08 PM,246.50,18.66,,,
820,05/11/23 01:46:09 PM,246.51,18.65,,,
821,05/11/23 01:46:10 PM,246.50,18.66,,,
822,05/11/23 01:46:11 PM,246.58,18.66,,,
823,05/11/23 01:46:12 PM,246.58,18.67,,,
824,05/11/23 01:46:13 PM,246.43,18.65,,,
825,05/11/23 01:46:14 PM,246.51,18.65,,,
826,05/11/23 01:46:15 PM,246.51,18.65,,,
827,05/11/23 01:46:16 PM,246.58,18.66,,,
828,05/11/23 01:46:17 PM,246.51,18.65,,,
829,05/11/23 01:46:18 PM,246.51,18.65,,,
830,05/11/23 01:46:19 PM,246.51,18.65,,,
831,05/11/23 01:46:20 PM,246.51,18.65,,,
832,05/11/23 01:46:21 PM,246.43,18.65,,,
833,05/11/23 01:46:22 PM,246.58,18.65,,,
834,05/11/23 01:46:23 PM,246.50,18.66,,,
835,05/11/23 01:46:24 PM,246.51,18.65,,,
836,05/11/23 01:46:25 PM,246.43,18.63,,,
837,05/11/23 01:46:26 PM,246.43,18.65,,,
838,05/11/23 01:46:27 PM,246.43,18.65,,,
839,05/11/23 01:46:28 PM,246.43,18.65,,,
840,05/11/23 01:46:29 PM,246.51,18.63,,,
841,05/11/23 01:46:30 PM,246.51,18.63,,,
842,05/11/23 01:46:31 PM,246.43,18.65,,,
843,05/11/23 01:46:32 PM,246.43,18.63,,,
844,05/11/23 01:46:33 PM,246.36,18.62,,,
845,05/11/23 01:46:34 PM,246.43,18.63,,,
846,05/11/23 01:46:35 PM,246.44,18.62,,,
847,05/11/23 01:46:36 PM,246.44,18.62,,,
848,05/11/23 01:46:37 PM,246.44,18.62,,,
849,05/11/23 01:46:38 PM,246.36,18.62,,,
850,05/11/23 01:46:39 PM,246.43,18.63,,,
851,05/11/23 01:46:40 PM,246.36,18.62,,,
852,05/11/23 01:46:41 PM,246.36,18.62,,,
853,05/11/23 01:46:42 PM,246.36,18.62,,,
854,05/11/23 01:46:43 PM,246.36,18.62,,,
855,05/11/23 01:46:44 PM,246.36,18.61,,,
856,05/11/23 01:46:45 PM,246.36,18.62,,,
857,05/11/23 01:46:46 PM,246.29,18.61,,,
858,05/11/23 01:46:47 PM,246.36,18.62,,,
859,05/11/23 01:46:48 PM,246.36,18.61,,,
860,05/11/23 01:46:49 PM,246.36,18.62,,,
861,05/11/23 01:46:50 PM,246.36,18.62,,,
862,05/11/23 01:46:51 PM,246.36,18.62,,,
863,05/11/23 01:46:52 PM,246.29,18.61,,,
864,05/11/23 01:46:53 PM,246.21,18.60,,,
865,05/11/23 01:46:54 PM,246.28,18.62,,,
866,05/11/23 01:46:55 PM,246.29,18.61,,,
867,05/11/23 01:46:56 PM,246.29,18.61,,,
868,05/11/23 01:46:57 PM,246.36,18.62,,,
869,05/11/23 01:46:58 PM,246.29,18.60,,,
870,05/11/23 01:46:59 PM,246.29,18.61,,,
871,05/11/23 01:47:00 PM,246.29,18.60,,,
872,05/11/23 01:47:01 PM,246.29,18.60,,,
873,05/11/23 01:47:02 PM,246.28,18.62,,,
874,05/11/23 01:47:03 PM,246.21,18.61,,,
875,05/11/23 01:47:04 PM,246.21,18.61,,,
876,05/11/23 01:47:05 PM,246.29,18.61,,,
877,05/11/23 01:47:06 PM,246.29,18.60,,,
878,05/11/23 01:47:07 PM,246.29,18.61,,,
879,05/11/23 01:47:08 PM,246.21,18.60,,,
880,05/11/23 01:47:09 PM,246.21,18.60,,,
881,05/11/23 01:47:10 PM,246.29,18.61,,,
882,05/11/23 01:47:11 PM,246.29,18.61,,,
883,05/11/23 01:47:12 PM,246.21,18.60,,,
884,05/11/23 01:47:13 PM,246.29,18.61,,,
885,05/11/23 01:47:14 PM,246.21,18.60,,,
886,05/11/23 01:47:15 PM,246.21,18.60,,,
887,05/11/23 01:47:16 PM,246.21,18.60,,,
888,05/11/23 01:47:17 PM,246.21,18.60,,,
889,05/11/23 01:47:18 PM,246.21,18.60,,,
890,05/11/23 01:47:19 PM,246.21,18.60,,,
891,05/11/23 01:47:20 PM,246.21,18.60,,,
892,05/11/23 01:47:21 PM,246.21,18.60,,,
893,05/11/23 01:47:22 PM,246.21,18.61,,,
894,05/11/23 01:47:23 PM,246.14,18.58,,,
895,05/11/23 01:47:24 PM,246.21,18.60,,,
896,05/11/23 01:47:25 PM,246.14,18.60,,,
897,05/11/23 01:47:26 PM,246.29,18.60,,,
898,05/11/23 01:47:27 PM,246.14,18.60,,,
899,05/11/23 01:47:28 PM,246.14,18.60,,,
900,05/11/23 01:47:29 PM,246.07,18.57,,,
901,05/11/23 01:47:30 PM,246.14,18.60,,,
902,05/11/23 01:47:31 PM,246.14,18.58,,,
903,05/11/23 01:47:32 PM,246.06,18.58,,,
904,05/11/23 01:47:33 PM,246.14,18.58,,,
905,05/11/23 01:47:34 PM,246.06,18.58,,,
906,05/11/23 01:47:35 PM,246.14,18.58,,,
907,05/11/23 01:47:36 PM,246.06,18.58,,,
908,05/11/23 01:47:37 PM,246.07,18.57,,,
909,05/11/23 01:47:38 PM,246.07,18.57,,,
910,05/11/23 01:47:39 PM,246.06,18.58,,,
911,05/11/23 01:47:40 PM,246.06,18.58,,,
912,05/11/23 01:47:41 PM,246.07,18.57,,,
913,05/11/23 01:47:42 PM,246.14,18.58,,,
914,05/11/23 01:47:43 PM,246.00,18.56,,,
915,05/11/23 01:47:44 PM,246.07,18.57,,,
916,05/11/23 01:47:45 PM,246.07,18.57,,,
917,05/11/23 01:47:46 PM,246.06,18.58,,,
918,05/11/23 01:47:47 PM,246.14,18.57,,,
919,05/11/23 01:47:48 PM,246.07,18.57,,,
920,05/11/23 01:47:49 PM,245.99,18.57,,,
921,05/11/23 01:47:50 PM,246.07,18.57,,,
922,05/11/23 01:47:51 PM,246.06,18.58,,,
923,05/11/23 01:47:52 PM,246.07,18.57,,,
924,05/11/23 01:47:53 PM,246.06,18.58,,,
925,05/11/23 01:47:54 PM,245.99,18.57,,,
926,05/11/23 01:47:55 PM,246.07,18.57,,,
927,05/11/23 01:47:56 PM,246.07,18.56,,,
928,05/11/23 01:47:57 PM,246.07,18.56,,,
929,05/11/23 01:47:58 PM,246.07,18.57,,,
930,05/11/23 01:47:59 PM,246.07,18.57,,,
931,05/11/23 01:48:00 PM,246.15,18.56,,,
932,05/11/23 01:48:01 PM,246.15,18.56,,,
933,05/11/23 01:48:02 PM,246.22,18.57,,,
934,05/11/23 01:48:03 PM,246.22,18.56,,,
935,05/11/23 01:48:04 PM,246.30,18.57,,,
936,05/11/23 01:48:05 PM,246.37,18.57,,,
937,05/11/23 01:48:06 PM,246.38,18.56,,,
938,05/11/23 01:48:07 PM,246.60,18.57,,,
939,05/11/23 01:48:08 PM,246.53,18.57,,,
940,05/11/23 01:48:09 PM,246.68,18.57,,,
941,05/11/23 01:48:10 PM,246.83,18.56,,,
942,05/11/23 01:48:11 PM,247.14,18.56,,,
943,05/11/23 01:48:12 PM,247.29,18.56,,,
944,05/11/23 01:48:13 PM,247.45,18.56,,,
945,05/11/23 01:48:14 PM,247.60,18.56,,,
946,05/11/23 01:48:15 PM,247.98,18.56,,,
947,05/11/23 01:48:16 PM,248.29,18.56,,,
948,05/11/23 01:48:17 PM,248.51,18.56,,,
949,05/11/23 01:48:18 PM,248.89,18.57,,,
950,05/11/23 01:48:19 PM,249.35,18.57,,,
951,05/11/23 01:48:20 PM,249.74,18.56,,,
952,05/11/23 01:48:21 PM,250.11,18.57,,,
953,05/11/23 01:48:22 PM,250.96,18.56,,,
954,05/11/23 01:48:23 PM,251.65,18.56,,,
955,05/11/23 01:48:24 PM,252.26,18.56,,,
956,05/11/23 01:48:25 PM,253.40,18.56,,,
957,05/11/23 01:48:26 PM,253.78,18.57,,,
958,05/11/23 01:48:27 PM,254.93,18.56,,,
959,05/11/23 01:48:28 PM,256.61,18.56,,,
960,05/11/23 01:48:29 PM,258.07,18.56,,,
961,05/11/23 01:48:30 PM,258.76,18.56,,,
962,05/11/23 01:48:31 PM,260.82,18.56,,,
963,05/11/23 01:48:32 PM,261.89,18.56,,,
964,05/11/23 01:48:33 PM,263.50,18.56,,,
965,05/11/23 01:48:34 PM,265.26,18.56,,,
966,05/11/23 01:48:35 PM,268.02,18.56,,,
967,05/11/23 01:48:36 PM,269.02,18.56,,,
968,05/11/23 01:48:37 PM,271.40,18.56,,,
969,05/11/23 01:48:38 PM,273.85,18.56,,,
970,05/11/23 01:48:39 PM,275.54,18.54,,,
971,05/11/23 01:48:40 PM,278.54,18.54,,,
972,05/11/23 01:48:41 PM,280.61,18.56,,,
973,05/11/23 01:48:42 PM,284.53,18.56,,,
974,05/11/23 01:48:43 PM,287.53,18.54,,,
975,05/11/23 01:48:44 PM,292.38,18.56,,,
976,05/11/23 01:48:45 PM,298.09,18.54,,,
977,05/11/23 01:48:46 PM,299.09,18.54,,,
978,05/11/23 01:48:47 PM,302.86,18.56,,,
979,05/11/23 01:48:48 PM,309.59,18.54,,,
980,05/11/23 01:48:49 PM,311.83,18.54,,,
981,05/11/23 01:48:50 PM,320.41,18.54,,,
982,05/11/23 01:48:51 PM,321.49,18.56,,,
983,05/11/23 01:48:52 PM,328.93,18.54,,,
984,05/11/23 01:48:53 PM,331.56,18.56,,,
